Central PA,Width,Linear Speed,2nd initial,order final,speed 20R,Accel,Mass,Kinetic Energy,MPA,Severity,Timestamp
0.3342618384401114,0.0112994350282485,0.1122565864833906,0.0943970767356881,0.0510560705060021,0.1445943477466663,1.869999999999965e-14,0.0023999451319969,0.0008928571428571,0.3361111111111111,0.202020202020202,0.2638612453795849
0.1587743732590529,0.0082862523540489,0.1168384879725085,0.0724725943970767,0.0644278984956693,0.324130372380679,2.102727272727233e-14,,,0.1444444444444444,0.2121212121212121,0.26395602312577
0.2395543175487465,0.0018832391713747,0.4081710576555937,0.3437880633373934,0.1613736514207567,0.2286213825317711,1.7163636363636044e-14,,,0.2444444444444444,1.0,0.26395602312577
0.4623955431754875,0.0286252354048964,0.127147766323024,0.1157125456760048,0.0518158334599604,0.1323295321103311,1.8540909090908744e-14,0.010999945604997,0.005,0.4777777777777778,0.2323232323232323,0.265377689318548
0.8523676880222841,0.0037664783427495,0.2321496754486445,0.1699147381242387,0.1081902446436711,0.3376999556379009,2.0499999999999616e-14,,,0.8416666666666667,0.5151515151515152,0.2654724670647332
0.1002785515320334,0.0218455743879472,0.0748377243222604,0.0341047503045067,0.0536392645494605,0.1714725607369327,1.9040909090908732e-14,0.012499945687497,0.00225,0.0972222222222222,0.1212121212121212,0.2654724670647332
0.3871866295264624,0.0015065913370998,0.1580756013745704,0.1476857490864798,0.0609329889074608,0.041256752172438,1.780454545454512e-14,,,0.3916666666666666,0.303030303030303,0.2655672448109183
0.0835654596100278,0.0222222222222222,0.0794196258113784,0.0331912302070645,0.0533353593678772,0.1727773283578194,1.9063636363636006e-14,0.0002149450118219,4.285714285714286e-05,0.0972222222222222,0.1313131313131313,0.2656620225571036
0.807799442896936,0.015819209039548,0.0958381061473845,0.0520706455542021,0.0598693207719191,0.2471490827483625,1.971818181818145e-14,0.0054999453024969,0.0014642857142857,0.8,0.1616161616161616,0.2660411335418444
0.7186629526462396,0.0538606403013182,0.2386407025582283,0.2323386114494518,0.0825102567998784,0.1907831215260562,1.806818181818148e-14,,,0.65,0.5252525252525253,0.2662306890342147
0.2116991643454039,0.031638418079096,0.1527300496372661,0.1492082825822168,0.0560705060021273,0.0780511990814435,1.8163636363636024e-14,0.0023999451319969,0.0015714285714285,0.2472222222222222,0.2929292929292929,0.2664202445265851
0.1364902506963788,0.0067796610169491,0.2054219167621229,0.1766138855054811,0.0837258775262118,0.1829545158007359,1.8504545454545108e-14,0.0018999451044969,0.0021428571428571,0.1111111111111111,0.4343434343434343,0.2664202445265851
0.1838440111420612,0.0090395480225988,0.092401680030546,0.0715590742996345,0.0463455401914602,0.2077451005975835,1.9245454545454182e-14,0.0010499450577469,0.0002714285714285,0.1777777777777777,0.1616161616161616,0.2672732442422519
0.011142061281337,0.0372881355932203,0.1160748377243222,0.0532886723507917,0.0747606746695031,0.1654706296808538,1.9081818181817823e-14,0.010999945604997,0.0042857142857142,0.9944444444444444,0.2121212121212121,0.2673680219884371
0.7103064066852368,0.0007532956685499,0.3398243604429172,0.31394640682095,0.1201944993162133,0.041256752172438,1.1313636363636151e-14,,,0.7000000000000001,0.8787878787878789,0.2674627997346223
0.8133704735376045,0.0018832391713747,0.1634211531118747,0.154993909866017,0.0609329889074608,0.041256752172438,1.7936363636363303e-14,,,0.8222222222222223,0.3232323232323232,0.2675575774808075
0.7604456824512534,0.0056497175141242,0.533409698358152,0.511266747868453,0.1820392037684242,0.041256752172438,1.0736363636363437e-14,,,0.7722222222222223,1.0,0.2675575774808075
0.1253481894150417,0.0109227871939736,0.2069492172584956,0.1306333739342265,0.1104695335055462,0.2231413585240468,1.9168181818181462e-14,0.0002699450148469,0.0003107142857142,0.1305555555555555,0.4343434343434343,0.2675575774808075
0.649025069637883,0.0225988700564971,0.2191676212294769,0.2347746650426309,0.0657954718127944,0.041256752172438,1.3245454545454298e-14,,,0.6694444444444445,0.4747474747474747,0.2681262439579187
0.7298050139275766,0.0120527306967984,0.0649102710958381,0.0700365408038976,0.0252241300714177,0.041256752172438,1.8418181818181475e-14,,,0.7388888888888889,0.101010101010101,0.2682210217041039
0.3314763231197771,0.0143126177024482,0.0904925544100802,0.0746041412911084,0.0433064883756268,0.1422457660290702,1.8759090909090562e-14,0.0026499451457469,0.0006428571428571,0.3138888888888889,0.1515151515151515,0.2686949104350298
0.0668523676880222,0.0109227871939736,0.1114929362352042,0.0910475030450669,0.0519677860507521,0.1529448605203413,1.8772727272726923e-14,0.0005999450329969,0.000225,0.0638888888888889,0.202020202020202,0.2686949104350298
0.3147632311977716,0.0455743879472693,0.3921344024436808,0.3273447015834348,0.1569670262877982,0.3129093708410532,1.8449999999999656e-14,,,0.3138888888888889,1.0,0.2694531324045114
0.7799442896935933,0.0056497175141242,0.2191676212294769,0.1406820950060901,0.1125968697766297,0.4423423188330158,2.299545454545412e-14,,,0.7777777777777778,0.4747474747474747,0.2698322433892522
0.7075208913649025,0.0342749529190207,0.332569683085147,0.3386114494518879,0.1027199513751709,0.250541478562668,1.7390909090908766e-14,0.0444999474474971,0.1285714285714286,0.6222222222222222,0.8484848484848486,0.2702113543739929
,0.977777777777778,1.0,0.7777101096224116,0.3798814769791825,,0.2227272727272871,,9.392857142857143e-31,,1.0,0.2703061321201782
,1.0,0.7647957235586101,1.0,0.5669351162437319,,0.7727272727272769,,9.214285714285714e-31,,1.0,0.2704956876125485
0.6239554317548747,0.0188323917137476,0.1229476899579992,0.0816077953714981,0.0668591399483361,0.146681975940085,1.876363636363601e-14,0.007999945439997,0.0035714285714285,0.6361111111111112,0.2222222222222222,0.2710643540896597
0.1364902506963788,0.0809792843691148,0.424971363115693,0.3376979293544457,0.1785442941802157,0.3426580725972704,1.8781818181817833e-14,,,0.1611111111111111,1.0,0.2713486873282153
0.4011142061281337,0.0384180790960452,0.4562810232913326,0.2965895249695493,0.2232183558729676,0.3930221027634978,2.030454545454508e-14,0.0899999499499972,0.4642857142857143,0.4666666666666667,1.0,0.2718225760591413
0.6740947075208914,0.0060263653483992,0.2676594119893089,0.2378197320341047,0.1025679987843792,0.1432895801257795,1.7672727272726942e-14,,,0.6722222222222223,0.6262626262626264,0.2722016870438821
0.2701949860724234,0.0094161958568738,0.1321114929362352,0.1093179049939098,0.0591095578179607,0.1923488426711203,1.8981818181817828e-14,,,0.2527777777777777,0.2424242424242424,0.2733390199981044
0.1615598885793872,0.007909604519774,0.1851851851851851,0.0953105968331303,0.1083421972344628,0.2797682732705305,2.0072727272726902e-14,0.0009999450549969,0.0009642857142857,0.1555555555555555,0.3737373737373737,0.274097241967586
0.3203342618384401,0.0022598870056497,0.1351660939289805,0.1144945188794153,0.0586537000455857,0.1511181858510999,1.8654545454545103e-14,,,0.3277777777777778,0.2525252525252525,0.2746659084446972
0.1086350974930362,0.0015065913370998,0.117983963344788,0.1035322777101096,0.0506002127336271,0.1153675530388037,1.8513636363636014e-14,,,0.1055555555555555,0.2121212121212121,0.2747606861908824
0.8133704735376045,0.0037664783427495,0.2352042764413898,0.2317295980511571,0.0802309679380033,0.041256752172438,1.6463636363636057e-14,,,0.8194444444444445,0.5151515151515152,0.2764666856222159
0.2172701949860724,0.063653483992467,0.5929744177166858,0.5666869671132765,0.1964746998936332,0.413637431173508,1.5840909090908794e-14,,,0.3222222222222222,1.0,0.2765614633684011
0.4707520891364902,0.0489642184557438,0.1527300496372661,0.0953105968331303,0.0834219723446284,0.1842592834216226,1.8986363636363283e-14,,,0.5472222222222223,0.2929292929292929,0.2765614633684011
0.766016713091922,0.0060263653483992,0.1840397098129056,0.2274665042630937,0.0446740616927518,0.041256752172438,1.3827272727272468e-14,,,0.7583333333333334,0.3737373737373737,0.2777935740688086
0.2646239554317549,0.0011299435028248,0.1118747613592974,0.1026187576126674,0.0461935876006685,0.041256752172438,1.8363636363636023e-14,,,0.2666666666666666,0.202020202020202,0.2777935740688086
0.8802228412256268,0.007532956685499,0.2199312714776632,0.1665651644336175,0.0999848047409208,0.2956864382453485,1.9840909090908723e-14,,,0.8777777777777778,0.4747474747474747,0.2782674627997346
0.2841225626740947,0.0067796610169491,0.1256204658266514,0.0706455542021924,0.0721774806260446,0.3744944025469063,2.155454545454505e-14,,,0.2888888888888889,0.2323232323232323,0.2783622405459198
0.1587743732590529,0.0082862523540489,0.2199312714776632,0.1720462850182704,0.0978574684698374,0.2364499882570914,1.904545454545419e-14,0.0002449450134719,0.0003178571428571,0.1611111111111111,0.4747474747474747,0.2789309070230309
0.7632311977715878,0.0082862523540489,0.1584574264986636,0.1437271619975639,0.0629083725877526,0.041256752172438,1.7968181818181484e-14,0.0003099450170469,0.0002178571428571,0.7694444444444445,0.303030303030303,0.2789309070230309
0.3203342618384401,0.0037664783427495,0.1134020618556701,0.1117539585870889,0.0433064883756268,0.041256752172438,1.8149999999999663e-14,,,0.3416666666666667,0.202020202020202,0.2789309070230309
0.128133704735376,0.0169491525423728,0.1191294387170675,0.1047503045066991,0.0510560705060021,0.1276323686751389,1.8568181818181476e-14,0.0002449450134719,0.0001035714285714,0.1194444444444444,0.2121212121212121,0.2791204625154014
0.1392757660167131,0.0214689265536723,0.1282932416953035,0.1546894031668696,0.0332776173833763,0.041256752172438,1.8086363636363294e-14,0.0003899450214469,0.0001857142857142,0.1416666666666666,0.2323232323232323,0.2791204625154014
0.7576601671309192,0.0071563088512241,0.237877052310042,0.1598660170523751,0.1191308311806716,0.2795073197463532,1.9640909090908724e-14,0.0009999450549969,0.0015,0.75,0.5252525252525253,0.2791204625154014
0.2701949860724234,0.0071563088512241,0.1561664757541046,0.1312423873325213,0.0674669503115028,0.1639049085357897,1.8654545454545103e-14,0.0007499450412469,0.0005,0.2805555555555555,0.303030303030303,0.2793100180077718
0.2701949860724234,0.0060263653483992,0.1092019854906452,0.1175395858708891,0.0360127640176265,0.041256752172438,1.8145454545454208e-14,,,0.2777777777777778,0.1919191919191919,0.2794047957539569
0.7186629526462396,0.0056497175141242,0.127147766323024,0.0986601705237515,0.0603251785442941,0.1686020719709819,1.8840909090908743e-14,,,0.7111111111111111,0.2323232323232323,0.2794047957539569
0.2729805013927576,0.0056497175141242,0.2058037418862161,0.1848355663824604,0.0802309679380033,0.1203256699981733,1.801818181818148e-14,,,0.2694444444444444,0.4343434343434343,0.2794047957539569
0.2729805013927576,0.0045197740112994,0.2539137075219549,0.2542630937880633,0.0838778301170034,0.041256752172438,1.5990909090908792e-14,,,0.2722222222222222,0.5757575757575758,0.2794047957539569
0.2729805013927576,0.0037664783427495,0.0904925544100802,0.0928745432399512,0.034341285518918,0.041256752172438,1.8204545454545115e-14,,,0.2722222222222222,0.1515151515151515,0.2794047957539569
0.2701949860724234,0.0048964218455743,0.1218022145857197,0.0791717417783191,0.0656435192220027,0.2072231935492288,1.9259090909090553e-14,,,0.2805555555555555,0.2222222222222222,0.2794995735001421
0.245125348189415,0.0052730696798493,0.1256204658266514,0.0904384896467722,0.0630603251785442,0.1913050285744109,1.9049999999999645e-14,,,0.2555555555555556,0.2323232323232323,0.2795943512463273
0.2228412256267409,0.0116760828625235,0.1481481481481481,0.1233252131546894,0.065035708858836,0.1579029774797108,1.8654545454545103e-14,0.0010499450577469,0.0006428571428571,0.2472222222222222,0.2828282828282828,0.2795943512463273
0.9554317548746518,0.0259887005649717,0.2122947689957999,0.1814859926918392,0.0867649293420452,0.1866078651392187,1.848181818181784e-14,0.0015999450879969,0.0019642857142857,0.9916666666666668,0.4545454545454546,0.2797839067386977
0.1337047353760445,0.007909604519774,0.1947308132875143,0.1647381242387332,0.0814465886643367,0.1813887946556718,1.8577272727272383e-14,0.0005499450302469,0.0005714285714285,0.1388888888888889,0.4040404040404041,0.2802577954696237
0.2534818941504178,0.0033898305084745,0.1554028255059183,0.1419001218026796,0.0615407992706275,0.041256752172438,1.7940909090908754e-14,,,0.2555555555555556,0.303030303030303,0.2804473509619941
0.3565459610027855,0.0056497175141242,0.1470026727758686,0.131851400730816,0.0597173681811274,0.1203256699981733,1.83954545454542e-14,,,0.3472222222222222,0.2828282828282828,0.2804473509619941
0.7855153203342619,0.0112994350282485,0.2466590301641848,0.2390377588306942,0.0850934508433368,0.041256752172438,1.678636363636332e-14,0.0001349450074219,0.0002214285714285,0.7583333333333334,0.5555555555555557,0.2804473509619941
0.1086350974930362,0.0192090395480225,0.0973654066437571,0.1053593179049939,0.0335815225649597,0.041256752172438,1.8227272727272383e-14,0.0002949450162219,8.571428571428573e-05,0.0805555555555555,0.1717171717171717,0.2809212396929201
0.0696378830083565,0.0082862523540489,0.1722031309660175,0.1686967113276492,0.0612368940890442,0.041256752172438,1.7849999999999666e-14,5.9945003296975184e-05,4.642857142857144e-05,0.075,0.3434343434343435,0.2810160174391053
0.0055710306406685,0.0199623352165725,0.0988927071401298,0.0913520097442143,0.04178696246771,0.1017979697815819,1.8518181818181472e-14,0.0011999450659969,0.0003535714285714,0.0055555555555555,0.1717171717171717,0.2810160174391053
0.6935933147632312,0.0116760828625235,0.1072928598701794,0.1047503045066991,0.0414830572861267,0.0623939876308029,1.8377272727272384e-14,0.0013999450769969,0.0005,0.6833333333333333,0.1919191919191919,0.2812055729314757
0.4066852367688022,0.0173258003766478,0.1237113402061855,0.1108404384896467,0.0515119282783771,0.1218913911432373,1.8509090909090563e-14,0.0001049450057719,4.642857142857144e-05,0.4027777777777778,0.2222222222222222,0.2813003506776608
0.6629526462395543,0.0131826741996233,0.1099656357388316,0.1141900121802679,0.0382920528795016,0.0775292920330889,1.8349999999999655e-14,0.0012999450714969,0.0004642857142857,0.6583333333333333,0.1919191919191919,0.2813003506776608
0.2618384401114206,0.0052730696798493,0.1092019854906452,0.116626065773447,0.0382920528795016,0.041256752172438,1.819090909090875e-14,,,0.2527777777777777,0.1919191919191919,0.2813003506776608
0.2534818941504178,0.0082862523540489,0.1576937762504772,0.1324604141291108,0.0680747606746695,0.1633830014874351,1.86454545454542e-14,0.0001549450085219,0.0001071428571428,0.2444444444444444,0.303030303030303,0.281395128423846
0.6768802228412256,0.0248587570621468,0.1069110347460862,0.0852618757612667,0.0509041179152104,0.1511181858510999,1.8772727272726923e-14,0.0016999450934969,0.0005714285714285,0.7000000000000001,0.1919191919191919,0.281395128423846
0.7437325905292479,0.0067796610169491,0.1821305841924398,0.1866626065773446,0.0610849414982525,0.041256752172438,1.7686363636363307e-14,0.0001749450096219,0.0001607142857142,0.7361111111111112,0.3737373737373737,0.2814899061700313
0.83008356545961,0.0101694915254237,0.1420389461626575,0.1696102314250913,0.0384440054702932,0.041256752172438,1.6854545454545138e-14,0.0001599450087969,9.285714285714289e-05,0.85,0.2727272727272727,0.2816794616624016
0.2813370473537604,0.0052730696798493,0.1542573501336387,0.1766138855054811,0.0431545357848351,0.041256752172438,1.6495454545454238e-14,,,0.275,0.2929292929292929,0.2817742394085868
0.309192200557103,0.0067796610169491,0.0985108820160366,0.083130328867235,0.0455857772375019,0.137548602593878,1.870909090909056e-14,0.0001399450076969,3.928571428571428e-05,0.3222222222222222,0.1717171717171717,0.2819637949009572
0.3231197771587744,0.0056497175141242,0.1298205421916762,0.1117539585870889,0.056222458592919,0.1391143237389421,1.859999999999965e-14,,,0.35,0.2424242424242424,0.2820585726471424
0.6908077994428969,0.0067796610169491,0.0977472317678503,0.0733861144945188,0.0489287342349187,0.1438114871741342,1.8777272727272375e-14,2.2945001261975067e-05,6.785714285714286e-06,0.7027777777777778,0.1717171717171717,0.2821533503933276
0.5543175487465181,0.0124293785310734,0.0664375715922107,0.0505481120584652,0.0358608114268348,0.136765742021346,1.8790909090908743e-14,0.0003099450170469,4.642857142857144e-05,0.5666666666666667,0.1111111111111111,0.2821533503933276
0.1392757660167131,0.0026365348399246,0.1764032073310424,0.1623020706455542,0.0676189029022944,0.041256752172438,1.7877272727272393e-14,,,0.1388888888888889,0.3535353535353535,0.2822481281395128
0.0974930362116991,0.0112994350282485,0.1084383352424589,0.0980511571254567,0.0457377298282935,0.1171942277080451,1.854999999999965e-14,0.0026999451484969,0.0009285714285714,0.0916666666666666,0.1919191919191919,0.2822481281395128
0.7270194986072424,0.0048964218455743,0.1076746849942726,0.0886114494518879,0.0499924023704604,0.1503353252785678,1.8759090909090562e-14,,,0.7222222222222222,0.1919191919191919,0.282342905885698
0.6685236768802229,0.0259887005649717,0.1680030546009927,0.1400730816077953,0.072481385807628,0.1662534902533858,1.8622727272726925e-14,0.0004199450230969,0.0003285714285714,0.6305555555555555,0.3333333333333333,0.282342905885698
0.8217270194986073,0.0045197740112994,0.182512409316533,0.1199756394640682,0.0939067011092539,0.2920330889068657,2.010454545454508e-14,,,0.8361111111111111,0.3737373737373737,0.2824376836318832
0.2590529247910863,0.0045197740112994,0.145475372279496,0.1540803897685749,0.0490806868257103,0.041256752172438,1.7622727272726942e-14,,,0.2638888888888889,0.2727272727272727,0.2825324613780684
0.4986072423398329,0.0082862523540489,0.1565483008781978,0.1528623629719853,0.057134174137669,0.041256752172438,1.7677272727272397e-14,0.0004149450228219,0.0002857142857142,0.4861111111111111,0.303030303030303,0.2825324613780684
0.7353760445682451,0.0097928436911487,0.0935471554028255,0.0773447015834348,0.0446740616927518,0.1276323686751389,1.8672727272726922e-14,0.0002699450148469,7.142857142857143e-05,0.7527777777777778,0.1616161616161616,0.2826272391242536
0.6573816155988857,0.0105461393596986,0.1134020618556701,0.1138855054811205,0.0414830572861267,0.0950131781529709,1.8399999999999652e-14,0.0010499450577469,0.0003928571428571,0.6527777777777778,0.202020202020202,0.2829115723628092
0.1448467966573816,0.0131826741996233,0.1046200840015273,0.0420219244823386,0.0703540495365446,0.2711568069726782,2.0004545454545083e-14,0.0018499451017469,0.0006071428571428,0.1444444444444444,0.1818181818181818,0.2833854610937352
0.5654596100278552,0.0195856873822975,0.1355479190530737,0.129415347137637,0.0513599756875854,0.0976227133947444,1.8327272727272384e-14,0.0004099450225469,0.0002142857142857,0.5750000000000001,0.2525252525252525,0.2833854610937352
0.6601671309192201,0.015819209039548,0.0813287514318442,0.0645554202192448,0.0410271995137517,0.1349390673521046,1.8745454545454197e-14,0.0010499450577469,0.0002142857142857,0.6472222222222223,0.1313131313131313,0.2834802388399203
0.713091922005571,0.0067796610169491,0.0729285987017945,0.0563337393422655,0.0387479106518766,0.1372876490697007,1.8786363636363285e-14,0.0003499450192469,6.071428571428572e-05,0.7027777777777778,0.1212121212121212,0.2835750165861055
0.8328690807799443,0.0455743879472693,0.138602520045819,0.1327649208282582,0.0518158334599604,0.1312857180136217,1.845454545454511e-14,,,0.7222222222222222,0.2626262626262626,0.2839541275708463
0.2061281337047353,0.0097928436911487,0.1240931653302787,0.1141900121802679,0.050144354961252,0.0830093160408131,1.8368181818181474e-14,0.0004999450274969,0.000225,0.1944444444444444,0.2222222222222222,0.2839541275708463
0.6852367688022284,0.0135593220338983,0.1053837342497136,0.1056638246041412,0.03996353137821,0.041256752172438,1.8263636363636025e-14,0.0002049450112719,6.785714285714286e-05,0.6861111111111111,0.1818181818181818,0.2847123495403279
0.6963788300835655,0.0146892655367231,0.1195112638411607,0.1074908647990255,0.0498404497796687,0.12163043761906,1.8527272727272382e-14,0.0002799450153969,0.0001178571428571,0.7055555555555556,0.2121212121212121,0.2848071272865131
0.3760445682451253,0.007532956685499,0.1519663993890798,0.1001827040194884,0.0797751101656283,0.2891626001409149,2.0072727272726902e-14,0.0014499450797469,0.0009285714285714,0.3805555555555556,0.2929292929292929,0.2849019050326983
0.309192200557103,0.071186440677966,0.2214585719740359,0.2183313032886723,0.0753684850326698,0.1790402129380757,1.8145454545454208e-14,,,0.3472222222222222,0.4747474747474747,0.2849966827788835
0.309192200557103,0.0094161958568738,0.1328751431844215,0.1074908647990255,0.0606290837258775,0.146681975940085,1.865909090909056e-14,0.0017499450962469,0.0008928571428571,0.3,0.2424242424242424,0.2849966827788835
0.6880222841225627,0.0056497175141242,0.1523482245131729,0.1163215590742996,0.0715696702628779,0.2181832415646773,1.919090909090873e-14,,,0.6916666666666667,0.2929292929292929,0.2850914605250687
0.2952646239554317,0.0045197740112994,0.1187476135929744,0.0584652862362971,0.0746087220787114,0.2669815505858406,1.9949999999999627e-14,,,0.3027777777777778,0.2121212121212121,0.2850914605250687
0.2033426183844011,0.0090395480225988,0.1626575028636884,0.1376370280146163,0.0692903814010028,0.1607734662456616,1.859999999999965e-14,0.0007499450412469,0.0005357142857142,0.2138888888888889,0.3232323232323232,0.2852810160174391
0.6991643454038997,0.0094161958568738,0.0966017563955708,0.0791717417783191,0.0458896824190852,0.1414629054565381,1.8749999999999652e-14,3.19450017569751e-05,8.92857142857143e-06,0.6916666666666667,0.1616161616161616,0.2853757937636243
0.3398328690807799,0.0056497175141242,0.1699121802214585,0.1236297198538367,0.0815985412551284,0.2474100362725398,1.9509090909090543e-14,,,0.3305555555555555,0.3333333333333333,0.2853757937636243
0.6323119777158774,0.1020715630885122,0.3623520427644139,0.3045066991473812,0.1451147242060477,0.291511181858511,1.843636363636329e-14,,,0.5972222222222222,0.9595959595959596,0.2853757937636243
0.5654596100278552,0.1175141242937853,0.6174112256586484,0.5947015834348355,0.2036164716608418,0.4259022468098432,1.5059090909090632e-14,,,0.6583333333333333,1.0,0.2855653492559947
0.5626740947075209,0.0463276836158192,0.1134020618556701,0.0685140073081607,0.0667071873575444,0.1485086506093265,1.881363636363601e-14,,,0.6166666666666667,0.202020202020202,0.285754904748365
0.0584958217270195,0.0500941619585687,0.0862924780450553,0.0,0.0849414982525452,0.1599906056731296,1.8999999999999645e-14,,,0.1444444444444444,0.1414141414141414,0.2858496824945503
0.6239554317548747,0.0094161958568738,0.2172584956090111,0.2000609013398294,0.0814465886643367,0.041256752172438,1.7727272727272398e-14,0.0014499450797469,0.0018571428571428,0.6194444444444445,0.4646464646464647,0.2858496824945503
0.1114206128133704,0.0094161958568738,0.1416571210385643,0.1598660170523751,0.0398115787874183,0.041256752172438,1.6913636363636048e-14,,,0.1166666666666666,0.2626262626262626,0.2860392379869206
0.713091922005571,0.007532956685499,0.1187476135929744,0.1303288672350791,0.0369244795623765,0.041256752172438,1.740454545454513e-14,0.0002399450131969,0.0001,0.7111111111111111,0.2121212121212121,0.2874609041796986
0.1949860724233983,0.0323917137476459,0.0931653302787323,0.07673568818514,0.0446740616927518,0.1268495081026069,1.8672727272726922e-14,0.0016999450934969,0.0004642857142857,0.1722222222222222,0.1616161616161616,0.287650459672069
0.2646239554317549,0.0184557438794726,0.0687285223367697,0.0362362971985383,0.0475611609177936,0.1806059340831398,1.909999999999964e-14,0.0054999453024969,0.0008214285714285,0.2555555555555556,0.1111111111111111,0.287650459672069
0.298050139275766,0.0173258003766478,0.1027109583810614,0.1144945188794153,0.0305424707491262,0.041256752172438,1.8181818181817844e-14,0.0010499450577469,0.0003285714285714,0.2861111111111111,0.1818181818181818,0.2877452374182542
0.426183844011142,0.0278719397363465,0.1370752195494463,0.099878197320341,0.0674669503115028,0.193653610292007,1.907272727272692e-14,0.0004199450230969,0.000225,0.4388888888888889,0.2525252525252525,0.2877452374182542
0.3064066852367688,0.0124293785310734,0.0782741504390988,0.0755176613885505,0.032973712201793,0.0697006863077685,1.848636363636329e-14,3.14450017294751e-05,6.071428571428572e-06,0.3194444444444445,0.1313131313131313,0.2878400151644393
0.8328690807799443,0.0165725047080979,0.1218022145857197,0.1147990255785627,0.0481689712809603,0.0924036429111975,1.8390909090908752e-14,0.0007499450412469,0.0003285714285714,0.8055555555555556,0.2222222222222222,0.2879347929106245
0.1559888579387186,0.0060263653483992,0.0939289805269186,0.0520706455542021,0.0594134629995441,0.161817280342371,1.8954545454545102e-14,,,0.1444444444444444,0.1616161616161616,0.2882191261491801
0.7325905292479109,0.0064030131826741,0.171057655593738,0.1662606577344701,0.0619966570430025,0.041256752172438,1.740454545454513e-14,,,0.7222222222222222,0.3434343434343435,0.2882191261491801
0.6991643454038997,0.0504708097928436,0.1470026727758686,0.1291108404384896,0.0610849414982525,0.1477257900367944,1.8559090909090563e-14,,,0.6361111111111112,0.2828282828282828,0.2883139038953654
0.0557103064066852,0.0621468926553672,0.1038564337533409,0.0956151035322777,0.0433064883756268,0.1119751572244983,1.8540909090908744e-14,,,0.0916666666666666,0.1818181818181818,0.2884086816415505
0.3398328690807799,0.0436911487758945,0.0805651011836579,0.0825213154689403,0.0317580914754596,0.041256752172438,1.8422727272726933e-14,0.0010499450577469,0.0002107142857142,0.3,0.1313131313131313,0.2888825703724765
0.6573816155988857,0.0048964218455743,0.0759831996945399,0.0657734470158343,0.0360127640176265,0.1070170402651287,1.861818181818147e-14,,,0.6777777777777778,0.1212121212121212,0.2890721258648469
0.0947075208913649,0.0177024482109227,0.1210385643375334,0.1154080389768574,0.0472572557362103,0.1177161347563998,1.8477272727272385e-14,0.0009999450549969,0.0004285714285714,0.1111111111111111,0.2222222222222222,0.2890721258648469
0.403899721448468,0.023352165725047,0.131729667812142,0.0928745432399512,0.0674669503115028,0.2124422640327757,1.928181818181782e-14,5.945000326975018e-06,2.892857142857144e-06,0.4111111111111111,0.2424242424242424,0.2891669036110321
0.1364902506963788,0.0131826741996233,0.0652920962199312,0.0809987819732034,0.0192979790305424,0.041256752172438,1.8095454545454207e-14,0.0007999450439969,0.0001107142857142,0.1527777777777778,0.101010101010101,0.2894512368495877
0.9108635097493036,0.0071563088512241,0.1191294387170675,0.1105359317904993,0.048320923871752,0.1122361107486756,1.8477272727272385e-14,0.0004999450274969,0.0002178571428571,0.9,0.2121212121212121,0.2894512368495877
0.6601671309192201,0.0082862523540489,0.2069492172584956,0.1839220462850182,0.0815985412551284,0.1469429294642624,1.8204545454545115e-14,,,0.6722222222222223,0.4343434343434343,0.2894512368495877
0.3676880222841225,0.0278719397363465,0.0820924016800305,0.0,0.0670110925391277,0.1589467915764202,1.90045454545451e-14,0.0025499451402469,0.0005357142857142,0.35,0.1414141414141414,0.2896407923419581
0.9860724233983288,0.0485875706214689,0.1519663993890798,0.1004872107186358,0.080382920528795,0.1686020719709819,1.8840909090908743e-14,,,0.9888888888888888,0.2929292929292929,0.2896407923419581
0.7381615598885793,0.007909604519774,0.1168384879725085,0.1004872107186358,0.0513599756875854,0.1320685785861537,1.860909090909056e-14,0.0008499450467469,0.0003464285714285,0.7361111111111112,0.2121212121212121,0.2897355700881432
0.6100278551532033,0.0180790960451977,0.1699121802214585,0.1324604141291108,0.0777997264853365,0.1845202369457999,1.8809090909090562e-14,0.0011499450632469,0.0009285714285714,0.5944444444444444,0.3333333333333333,0.2898303478343285
0.1504178272980501,0.0101694915254237,0.1111111111111111,0.1281973203410475,0.0317580914754596,0.041256752172438,1.7627272727272397e-14,0.0001449450079719,5.3571428571428575e-05,0.1416666666666666,0.202020202020202,0.2900199033266988
0.1309192200557103,0.0067796610169491,0.1473844978999618,0.1339829476248477,0.0588056526363774,0.1338952532553952,1.8459090909090562e-14,0.0003649450200719,0.000225,0.1305555555555555,0.2828282828282828,0.2901146810728841
0.6128133704735376,0.0248587570621468,0.0813287514318442,0.0676004872107186,0.0392037684242516,0.1119751572244983,1.8636363636363293e-14,0.0009999450549969,0.0002071428571428,0.6694444444444445,0.1313131313131313,0.2901146810728841
0.8523676880222841,0.0094161958568738,0.1309660175639557,0.0986601705237515,0.064123993314086,0.1526839069961639,1.8749999999999652e-14,1.2445000684475036e-05,6.071428571428572e-06,0.8444444444444444,0.2424242424242424,0.2902094588190693
0.6963788300835655,0.0135593220338983,0.0714012982054219,0.0660779537149817,0.0322139492478346,0.0921426893870201,1.8568181818181476e-14,0.0025999451429969,0.0004285714285714,0.7111111111111111,0.1212121212121212,0.2903990143114396
0.8356545961002786,0.0527306967984934,0.1924398625429553,0.1552984165651644,0.0844856404801701,0.1853030975183319,1.8672727272726922e-14,,,0.8027777777777778,0.393939393939394,0.2903990143114396
